date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:46:59	24920/24920	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2002:25:22%20GMT	https://vinhomegrand-park.com/tien-ich-du-an-vinhome-grand-park-dang-cap-song-tai-dai-do-thi-thong-minh-bv14/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tien-ich-du-an-vinhome-grand-park-dang-cap-song-tai-dai-do-thi-thong-minh-bv14/index.html	(from https://vinhomegrand-park.com/)
07:46:59	1482382/1482382	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2df2-169e8e%22	https://vinhomegrand-park.com/templates/font-awesome-pro/svg-with-js/js/fontawesome-all.min.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/font-awesome-pro/svg-with-js/js/fontawesome-all.min.js	(from https://vinhomegrand-park.com/)
07:46:59	4939/4939	---MCZ	200	added ('OK')	text/css	etag:W/%22623d2dc2-134b%22	https://vinhomegrand-park.com/scripts/fancyBox/source/jquery.fancybox.css	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/fancyBox/source/jquery.fancybox.css	(from https://vinhomegrand-park.com/)
07:46:59	23187/23187	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2dc2-5a93%22	https://vinhomegrand-park.com/scripts/fancyBox/source/jquery.fancybox.pack.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/fancyBox/source/jquery.fancybox.pack.js	(from https://vinhomegrand-park.com/)
07:47:00	735/735	---MCZ	200	added ('OK')	text/css	etag:W/%22623d2dc2-2df%22	https://vinhomegrand-park.com/scripts/fancyBox/source/helpers/jquery.fancybox-thumbs.css	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/fancyBox/source/helpers/jquery.fancybox-thumbs.css	(from https://vinhomegrand-park.com/)
07:47:00	12007/12007	---MCZ	302	error ('Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:23%20GMT	https://vinhomegrand-park.com/thu-vien/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/thu-vien/index.html	(from https://vinhomegrand-park.com/)
07:47:00	3896/3896	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2dc2-f38%22	https://vinhomegrand-park.com/scripts/fancyBox/source/helpers/jquery.fancybox-thumbs.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/fancyBox/source/helpers/jquery.fancybox-thumbs.js	(from https://vinhomegrand-park.com/)
07:47:00	2493/2493	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-9bd%22	https://vinhomegrand-park.com/scripts/nav-highlighter/jquery.navHighlighter.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/nav-highlighter/jquery.navHighlighter.js	(from https://vinhomegrand-park.com/)
07:47:00	3268/3268	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6c-cc4%22	https://vinhomegrand-park.com/scripts/sticky-kit.min.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/sticky-kit.min.js	(from https://vinhomegrand-park.com/)
07:47:01	3931/3931	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6c-f5b%22	https://vinhomegrand-park.com/scripts/frame_script.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/frame_script.js	(from https://vinhomegrand-park.com/)
07:47:01	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%22958e1e627a7e0247fc85b499a8829c63%22	https://connect.facebook.net/vi_VN/sdk.js	E:/Projects/VinhomeGrandPark/connect.facebook.net/vi_VN/sdk.js	(from https://vinhomegrand-park.com/)
07:47:02	64345/64345	---M--	200	added ('OK')	text/javascript	etag:%223fcfaa0d7edcf6fe%22	https://apis.google.com/js/platform.js	E:/Projects/VinhomeGrandPark/apis.google.com/js/platform.js	(from https://vinhomegrand-park.com/)
07:47:02	159872/159872	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22623d2df4-27080%22	https://vinhomegrand-park.com/templates/font-face/Kanit-Regular.eot?	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/font-face/Kanit-Regulard41d.eot	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:02	71640/71640	---M--	200	added ('OK')	font/woff	etag:%22623d2df4-117d8%22	https://vinhomegrand-park.com/templates/font-face/Kanit-Regular.woff	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/font-face/Kanit-Regular.woff	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:02	159712/159712	---M--	200	added ('OK')	application/octet-stream	etag:%22623d2df4-26fe0%22	https://vinhomegrand-park.com/templates/font-face/Kanit-Regular.ttf	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/font-face/Kanit-Regular.ttf	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:02	376640/376640	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623d2df4-5bf40%22	https://vinhomegrand-park.com/templates/font-face/Kanit-Regular.svg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/font-face/Kanit-Regular.svg	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:03	3303/3303	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-ce7%22	https://vinhomegrand-park.com/imgs/layout/bg_logo.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/bg_logo.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:03	1517/1517	---M--	200	added ('OK')	image/gif	etag:%22623d2d6a-5ed%22	https://vinhomegrand-park.com/imgs/layout/AjaxLoader.gif	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/AjaxLoader.gif	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:03	1360/1360	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-550%22	https://vinhomegrand-park.com/imgs/layout/icon_11.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icon_11.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:03	5951/5951	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-173f%22	https://vinhomegrand-park.com/imgs/layout/bg_dktt.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/bg_dktt.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:03	1027/1027	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-403%22	https://vinhomegrand-park.com/imgs/layout/icon_9.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icon_9.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:04	194629/194629	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-2f845%22	https://vinhomegrand-park.com/imgs/layout/bg_phongthuy.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/bg_phongthuy.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:04	1517/1517	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-5ed%22	https://vinhomegrand-park.com/imgs/layout/icon_10.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icon_10.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:04	3470/3470	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-d8e%22	https://vinhomegrand-park.com/imgs/layout/icon_17.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icon_17.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:04	3236/3236	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-ca4%22	https://vinhomegrand-park.com/imgs/layout/fancy_1.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/fancy_1.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:05	2990/2990	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-bae%22	https://vinhomegrand-park.com/imgs/layout/fancy_2.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/fancy_2.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:05	3030/3030	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-bd6%22	https://vinhomegrand-park.com/imgs/layout/fancy_3.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/fancy_3.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:05	1028/1028	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-404%22	https://vinhomegrand-park.com/imgs/layout/icontag.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icontag.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:05	1056/1056	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-420%22	https://vinhomegrand-park.com/imgs/layout/menu_mobile.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/menu_mobile.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:05	215/215	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-d7%22	https://vinhomegrand-park.com/imgs/layout/arrown_menu_accordion.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/arrown_menu_accordion.png	(from https://vinhomegrand-park.com/templates/css.css?id=1750299909)
07:47:06	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:29%20GMT	https://vinhomegrand-park.com/the-opus-one/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/the-opus-one/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:06	414774/414774	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e71-65436%22	https://vinhomegrand-park.com/uploads/danhmuc/the-opus-one-1748844145-1he57.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/the-opus-one-1748844145-1he57.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:06	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299910	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css6bed.css	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:07	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299910	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery6bed.js	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:07	364044/364044	---M--	200	added ('OK')	image/jpeg	etag:%2267c03ae2-58e0c%22	https://vinhomegrand-park.com/uploads/danhmuc/the-opus-one-1740651234-ah1ze.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/the-opus-one-1740651234-ah1ze.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:07	17934/17934	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-460e%22	https://vinhomegrand-park.com/imgs/layout/icon_7.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/icon_7.png	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:07	414774/414774	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e57-65436%22	https://vinhomegrand-park.com/uploads/danhmuc/thong-tin-toa-opus-one-1748844119-qsidw.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/thong-tin-toa-opus-one-1748844119-qsidw.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:07	325294/325294	---M--	200	added ('OK')	image/jpeg	etag:%2268401b43-4f6ae%22	https://vinhomegrand-park.com/uploads/danhmuc/mat-bang-toa-os5-1749031748-hso4r.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/mat-bang-toa-os5-1749031748-hso4r.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:08	325294/325294	---M--	200	added ('OK')	image/jpeg	etag:%22684019ae-4f6ae%22	https://vinhomegrand-park.com/uploads/danhmuc/mat-bang-toa-os1-1749031342-pm6jf.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/mat-bang-toa-os1-1749031342-pm6jf.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:08	173206/173206	---M--	200	added ('OK')	image/jpeg	etag:%226842a38b-2a496%22	https://vinhomegrand-park.com/uploads/danhmuc/gia-ban-thanh-toan-can-1pn-1749197707-ti74w.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/danhmuc/gia-ban-thanh-toan-can-1pn-1749197707-ti74w.jpg	(from https://vinhomegrand-park.com/the-opus-one/)
07:47:08	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:31%20GMT	https://vinhomegrand-park.com/thong-tin-the-opus-one/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/thong-tin-the-opus-one/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:08	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299911	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css65f8.css	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:09	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299911	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery65f8.js	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:09	478447/478447	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-74cef%22	https://vinhomegrand-park.com/imgs/layout/img-demo/background.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/img-demo/background.png	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:09	414774/414774	---M--	200	added ('OK')	image/jpeg	etag:%22683db502-65436%22	https://vinhomegrand-park.com/uploads/noidung/images/hinh-anh-phan-khu-the-opus-one-3.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/hinh-anh-phan-khu-the-opus-one-3.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:09	193740/193740	---M--	200	added ('OK')	image/jpeg	etag:%226839b144-2f4cc%22	https://vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-the-opus-one-vinhome-grand-park.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-the-opus-one-vinhome-grand-park.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:09	232933/232933	---M--	200	added ('OK')	image/jpeg	etag:%22683db8de-38de5%22	https://vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-1.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:10	465547/465547	---M--	200	added ('OK')	image/jpeg	etag:%22683db8ef-71a8b%22	https://vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-2.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-2.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:10	521467/521467	---M--	200	added ('OK')	image/jpeg	etag:%22683db8fe-7f4fb%22	https://vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-3.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-3.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:10	374306/374306	---M--	200	added ('OK')	image/jpeg	etag:%22683db90c-5b622%22	https://vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-4.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one-4.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:10	337772/337772	---M--	200	added ('OK')	image/jpeg	etag:%22683dbb41-5276c%22	https://vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/tien-ich-du-an-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:10	1557410/1557410	---M--	200	added ('OK')	image/jpeg	etag:%22683dbefd-17c3a2%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	1515343/1515343	---M--	200	added ('OK')	image/jpeg	etag:%22683dbf0f-171f4f%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one-1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one-1.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	11996/11996	---MCZ	302	error ('Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:34%20GMT	https://vinhomegrand-park.com/mat-bang-os1/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/mat-bang-os1/index.html	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	147040/147040	---M--	200	added ('OK')	image/jpeg	etag:%22683dbe47-23e60%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-studio-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-studio-the-opus-one.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	203654/203654	---M--	200	added ('OK')	image/jpeg	etag:%22683dbe9a-31b86%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	221004/221004	---M--	200	added ('OK')	image/jpeg	etag:%22683dbeab-35f4c%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-2pn-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-2pn-the-opus-one.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:11	214559/214559	---M--	200	added ('OK')	image/jpeg	etag:%22683dbe74-3461f%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-3pn-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-3pn-the-opus-one.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:12	303798/303798	---M--	200	added ('OK')	image/jpeg	etag:%22683dc749-4a2b6%22	https://vinhomegrand-park.com/uploads/noidung/images/opus.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/opus.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:12	11996/11996	---MCZ	302	error ('Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:35%20GMT	https://vinhomegrand-park.com/mat-bang-os5/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/mat-bang-os5/index.html	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:12	552698/552698	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e8f-86efa%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844175-KZh2.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844175-KZh2.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:12	403035/403035	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-6265b%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-loJsN.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-loJsN.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:12	414774/414774	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-65436%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WeKFz.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WeKFz.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:13	426245/426245	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-68105%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-MxwcO.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-MxwcO.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:13	432620/432620	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-699ec%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-BxRW0.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-BxRW0.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:13	463757/463757	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-7138d%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-wQkcG.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-wQkcG.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:13	447294/447294	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-6d33e%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-34ake.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-34ake.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:13	537941/537941	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-83555%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-jh3tE.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-jh3tE.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:14	578479/578479	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-8d3af%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WVGRf.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WVGRf.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:14	604122/604122	---M--	200	added ('OK')	image/jpeg	etag:%22683d3e92-937da%22	https://vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WrSGW.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/thong-tin-toa-opus-one-1748844178-WrSGW.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:14	313450/313450	---M--	200	added ('OK')	image/jpeg	etag:%22683dc92d-4c86a%22	https://vinhomegrand-park.com/uploads/noidung/images/vat-lieu-ban-giao-the-opus-one-1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vat-lieu-ban-giao-the-opus-one-1.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:14	308012/308012	---M--	200	added ('OK')	image/jpeg	etag:%22683dc93c-4b32c%22	https://vinhomegrand-park.com/uploads/noidung/images/vat-lieu-ban-giao-the-opus-one-2.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vat-lieu-ban-giao-the-opus-one-2.jpg	(from https://vinhomegrand-park.com/thong-tin-the-opus-one/)
07:47:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:38%20GMT	https://vinhomegrand-park.com/mat-bang-toa-os1/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/mat-bang-toa-os1/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:15	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299912	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css4a5f.css	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:15	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299912	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery4a5f.js	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:15	401572/401572	---M--	200	added ('OK')	image/jpeg	etag:%2267c2d2f3-620a4%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tong-the-phan-khu-the-opus-one(2).jpeg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tong-the-phan-khu-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:15	958552/958552	---M--	200	added ('OK')	image/jpeg	etag:%2267c13d91-ea058%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-shophouse-phan-khu-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-shophouse-phan-khu-the-opus-one.jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:16	1557410/1557410	---M--	200	added ('OK')	image/jpeg	etag:%2267c13dbf-17c3a2%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one.jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
